ordernumber;instock;_additionaltext;_supplier;_price
1591.032;11;;Primus;
1591.038;9;;Primus;
1591.042;8;;Primus;
1591.045;1;;Primus;
1591.049;11;;Primus;
1591.050;3;;Primus;
1591.052;2;;Primus;
1591.058;2;;Primus;
1591.060;1;;Primus;
1591.061;9;;Primus;
1591.064;1;;Primus;
1591.070;6;;Primus;
1591.071;3;;Primus;
1591.072;10;;Primus;
1591.073;3;;Primus;
1591.074;10;;Primus;
1591.075;18;;Primus;
1591.076;6;;Primus;
1591.077;19;;Primus;
1591.085;1;;Primus;
1591.088;22;;Primus;
1591.089;1;;Primus;
1591.129;1;;Primus;
1591.134;1;;Primus;
1591.141;21;;Primus;
1591.143;15;;Primus;
1591.147;7;;Primus;
1591.148;16;;Primus;
1591.151;1;;Primus;
1591.254;3;;Primus;
1591.267;1;;Primus;
1591.271;1;;Primus;
1591.272;1;;Primus;
1591.274;1;;Primus;
1591.295;105;;Primus;
1591.296;5;;Primus;
1591.297;2;;Primus;
1591.299;4;;Primus;
1591.300;3;;Primus;
1591.301;2;;Primus;
1591.303;4;;Primus;
1591.304;6;;Primus;
1591.306;8;;Primus;
1591.307;5;;Primus;
1591.310;2;;Primus;
1592.000;10;;Primus;
1592.011;2;;Primus;
1592.012;31;;Primus;
1592.020;4;;Primus;
1593.000;8;;Primus;
1593.001;9;;Primus;
1593.002;7;;Primus;
1593.003;17;;Primus;
1593.008;1;;Primus;
1593.009;1;;Primus;
1593.010;3;;Primus;
1593.012;4;;Primus;
1593.014;5;;Primus;
1593.016;1;;Primus;
1593.018;3;;Primus;
1593.118;8;;Primus;
1593.119;7;;Primus;
1593.120;13;;Primus;
1593.121;13;;Primus;
1593.124;21;;Primus;
1593.125;11;;Primus;
1593.126;3;;Primus;
1593.127;16;;Primus;
1593.128;9;;Primus;
1593.129;9;;Primus;
1593.130;19;;Primus;
1593.131;15;;Primus;
1593.132;19;;Primus;
1593.133;37;;Primus;
1594.010;1;;Primus;
1595.014;16;;Primus;
1597.001;2;;Primus;
1597.003;2;;Primus;
1599.004;4;;Primus;
1599.007;4;;Primus;
1599.008;3;;Primus;
1599.017;5;;Primus;
1599.018;32;;Primus;
1599.019;5;;Primus;
1599.022;3;;Primus;
1599.023;5;;Primus;
1599.024;4;;Primus;
1599.025;3;;Primus;
1601.001;1;;Primus;
1602.012;1;;Primus;
1602.016;3;;Primus;
1602.021;2;;Primus;
1603.010;1;;Primus;
1603.028;1;;Primus;
1603.030;3;;Primus;
1603.031;1;;Primus;
1603.039;1;;Primus;
1604.000;3;;Primus;
1604.004;1;;Primus;
1611.024;1;;Primus;
1611.060;165;;Primus;
1612.001;1;;Primus;
1612.041;1;;Primus;
1612.050;1;;Primus;
1613.038;2;;Primus;
1613.087;1;;Primus;
1614.061;1;;Primus;
1615.014;35;;Primus;
1621.010;1;;Primus;
1621.012;24;;Primus;
1621.014;26;;Primus;
1621.015;74;;Primus;
16212007;1;;Primus;
1622.002;5;;Primus;
16222039;9;;Primus;
16222043;8;;Primus;
1623.001;9;;Primus;
1623.002;8;;Primus;
1623.008;2;;Primus;
1625.006;25;;Primus;
1625.017;9;;Primus;
1641.008;1;;Primus;
1641.060;1;;Primus;
1641.062;2;;Primus;
1641.100;43;;Primus;
1641.107;14;;Primus;
1641.127;8;;Primus;
1641.128;147;;Primus;
1643.001;1;;Primus;
1643.078;1;;Primus;
1645.008;1;;Primus;
1645.014;43;;Primus;
1661.001;4;;Primus;
1661.002;19;;Primus;
1661.013;17;;Primus;
1661.014;26;;Primus;
1661.032;15;;Primus;
1661.100;1;;Primus;
1661.104;1;;Primus;
1661.105;7;;Primus;
1661.106;1;;Primus;
1661.107;3;;Primus;
1661.108;3;;Primus;
1661.109;2;;Primus;
1661.111;5;;Primus;
1661.112;2;;Primus;
1661.113;11;;Primus;
1661.114;5;;Primus;
1661.115;4;;Primus;
1661.116;18;;Primus;
1661.118;8;;Primus;
1661.119;2;;Primus;
1661.120;5;;Primus;
1661.121;14;;Primus;
1661.124;4;;Primus;
1661.125;1;;Primus;
1662.000;30;;Primus;
1662.003;29;;Primus;
1662.017;5;;Primus;
1663.001;3;;Primus;
1663.002;10;;Primus;
1663.004;4;;Primus;
1663.203;5;;Primus;
1663.204;13;;Primus;
1663.205;3;;Primus;
1663.206;7;;Primus;
1663.207;3;;Primus;
1663.208;3;;Primus;
1663.209;4;;Primus;
1663.210;4;;Primus;
1663.211;4;;Primus;
1663.212;5;;Primus;
1663.213;5;;Primus;
1663.214;5;;Primus;
1663.215;5;;Primus;
1663.216;5;;Primus;
1663.217;4;;Primus;
1663.218;3;;Primus;
1663.219;5;;Primus;
1663.220;3;;Primus;
1663.224;2;;Primus;
1663.225;1;;Primus;
1664.004;1;;Primus;
1664.005;595;;Primus;
1664.006;480;;Primus;
1664.007;91;;Primus;
1664.016;438;;Primus;
1665.001;20;;Primus;
1665.005;2;;Primus;
1665.006;5;;Primus;
1665.007;1;;Primus;
1665.009;91;;Primus;
1665.010;91;;Primus;
1672.007;1;;Primus;
1673.011;1;;Primus;
1673.101;1;;Primus;
1673.102;1;;Primus;
1677.000;1;;Primus;
1677.001;1;;Primus;
1677.003;1;;Primus;
1681.002;1;;Primus;
1681.004;3;;Primus;
1681.007;1;;Primus;
1681.008;8;;Primus;
1681.063;14;;Primus;
1681.065;5;;Primus;
1681.095;4;;Primus;
1681.099;1;;Primus;
1681.104;2;;Primus;
1681.114;18;;Primus;
1682.003;3;;Primus;
1682.014;1;;Primus;
1683.016;1;;Primus;
1683.019;1;;Primus;
1683.031;1;;Primus;
1685.000;1285;;Primus;
1691.014;2;;Primus;
1711.006;2;;Primus;
1711.007;28;;Primus;
1711.008;1;;Primus;
17223001;7;;Primus;
17716001;3;;Primus;
17716002;3;;Primus;
17716003;2;;Primus;
17716004;1;;Primus;
17716005;3;;Primus;
17716006;1;;Primus;
18053001;38;;Primus;
18053002;35;;Primus;
18053003;33;;Primus;
18053005;508;;Primus;
18053007;74;;Primus;
18053008;1;;Primus;
18053010;9;;Primus;
18053011;8;;Primus;
18053014;12;;Primus;
18053015;19;;Primus;
18053016;50;;Primus;
18323003;813;;Primus;
1851.004;29;;Primus;
1851.005;17;;Primus;
1851.006;22;;Primus;
1851.007;18;;Primus;
1851.013;8;;Primus;
1851.014;20;;Primus;
1851.015;1;;Primus;
1851.016;3;;Primus;
1851.018;64;;Primus;
1851.027;4;;Primus;
1851.034;13;;Primus;
1851.036;22;;Primus;
1851.037;18;;Primus;
1851.038;90;;Primus;
1851.045;4;;Primus;
1852.001;7;;Primus;
1852.003;1;;Primus;
1853.002;1;;Primus;
1853.005;4;;Primus;
1853.006;24;;Primus;
1853.007;40;;Primus;
1853.008;21;;Primus;
1853.009;6;;Primus;
1853.010;12;;Primus;
1853.012;39;;Primus;
1853.013;15;;Primus;
1853.014;6;;Primus;
1853.015;9;;Primus;
1853.016;2;;Primus;
1853.017;3;;Primus;
1853.018;6;;Primus;
1853.026;1;;Primus;
1853.027;83;;Primus;
1853.028;11;;Primus;
1853.029;14;;Primus;
1855.000;17;;Primus;
1855.001;2;;Primus;
1855.002;11;;Primus;
1861.000;4;;Primus;
1861.112;297;;Primus;
1861.115;7;;Primus;
1861.117;19;;Primus;
1861.118;41;;Primus;
1861.119;9;;Primus;
1861.120;5;;Primus;
1861.121;100;;Primus;
1861.122;234;;Primus;
1861.124;7;;Primus;
1861.125;6;;Primus;
1861.127;41;;Primus;
1861.130;3;;Primus;
1861.131;15;;Primus;
1863.201;6;;Primus;
1863.202;7;;Primus;
1863.203;5;;Primus;
1863.204;9;;Primus;
1863.205;4;;Primus;
1863.206;10;;Primus;
1863.207;6;;Primus;
1863.208;20;;Primus;
1863.209;7;;Primus;
1863.210;13;;Primus;
1863.211;2;;Primus;
1863.212;4;;Primus;
1863.214;2;;Primus;
1863.215;3;;Primus;
1863.216;7;;Primus;
1863.217;8;;Primus;
1863.218;7;;Primus;
1863.219;6;;Primus;
1863.220;5;;Primus;
1863.221;8;;Primus;
1863.222;32;;Primus;
1863.223;6;;Primus;
1863.224;16;;Primus;
1863.225;2;;Primus;
1863.226;9;;Primus;
1863.227;8;;Primus;
1863.228;8;;Primus;
1863.230;7;;Primus;
1863.231;7;;Primus;
1863.232;8;;Primus;
1863.233;5;;Primus;
1865.000;5;;Primus;
18716002;4;;Primus;
18726005;4;;Primus;
18726006;17;;Primus;
18726007;2;;Primus;
18726008;11;;Primus;
18726009;2;;Primus;
18726010;7;;Primus;
18726012;8;;Primus;
18726016;3;;Primus;
18726022;4;;Primus;
18726024;4;;Primus;
18726026;6;;Primus;
18726029;3;;Primus;
18726035;3;;Primus;
18726038;5;;Primus;
18726040;4;;Primus;
18726043;18;;Primus;
18726053;2;;Primus;
18726058;9;;Primus;
18726063;3;;Primus;
18726069;2;;Primus;
18726071;2;;Primus;
18726073;4;;Primus;
18726075;2;;Primus;
18726078;1;;Primus;
18726080;2;;Primus;
18726084;2;;Primus;
18726085;6;;Primus;
18726088;2;;Primus;
18726094;1;;Primus;
18726097;1;;Primus;
18726098;1;;Primus;
18726101;2;;Primus;
18726104;1;;Primus;
18726106;8;;Primus;
18726108;2;;Primus;
18726110;2;;Primus;
18726112;4;;Primus;
18726113;3;;Primus;
18726115;1;;Primus;
18726118;6;;Primus;
18726121;1;;Primus;
18726123;1;;Primus;
18726125;1;;Primus;
18726129;5;;Primus;
18726130;1;;Primus;
18726131;2;;Primus;
18726132;3;;Primus;
18726133;2;;Primus;
18726134;2;;Primus;
18726136;1;;Primus;
18726137;9;;Primus;
18726138;4;;Primus;
18726139;4;;Primus;
18726141;1;;Primus;
18726142;1;;Primus;
18736001;4;;Primus;
18736005;6;;Primus;
18736010;3;;Primus;
18736017;13;;Primus;
18736022;1;;Primus;
18736028;1;;Primus;
18736029;6;;Primus;
18736030;1;;Primus;
18736032;44;;Primus;
18736035;3;;Primus;
18736036;13;;Primus;
18746002;1;;Primus;
18746006;1;;Primus;
18746010;2;;Primus;
18746017;1;;Primus;
1891.006;1;;Primus;
1891.007;1;;Primus;
1891.009;3;;Primus;
1891.010;1;;Primus;
1891.012;3;;Primus;
1891.013;2;;Primus;
1891.015;1;;Primus;
1891.016;1;;Primus;
1893.006;1;;Primus;
1893.007;4;;Primus;
1893.010;1;;Primus;
1893.013;2;;Primus;
1893.014;23;;Primus;
1901.005;51;;Primus;
1901.006;41;;Primus;
1901.007;15;;Primus;
1901.026;4;;Primus;
1901.027;7;;Primus;
1901.028;15;;Primus;
1901.031;5;;Primus;
19612001;4;;Primus;
19612002;3;;Primus;
19716010;2;;Primus;
19716011;2;;Primus;
19716015;3;;Primus;
19716025;7;;Primus;
19716026;7;;Primus;
19716027;24;;Primus;
19716029;7;;Primus;
19716030;4;;Primus;
19716031;5;;Primus;
19716041;1;;Primus;
19716043;1;;Primus;
19716045;1;;Primus;
19716046;2;;Primus;
19716056;1;;Primus;
19716059;1;;Primus;
19716070;2;;Primus;
19716078;1;;Primus;
19716082;6;;Primus;
19716085;1;;Primus;
19716086;4;;Primus;
19716087;1;;Primus;
19716089;2;;Primus;
19716091;1;;Primus;
19716092;2;;Primus;
19716095;3;;Primus;
19716107;1;;Primus;
19716112;2;;Primus;
19716117;2;;Primus;
19716119;1;;Primus;
19716128;1;;Primus;
19716129;1;;Primus;
19716131;2;;Primus;
19716132;1;;Primus;
19716133;1;;Primus;
19716134;1;;Primus;
19716137;1;;Primus;
19716138;1;;Primus;
19716140;1;;Primus;
19716143;1;;Primus;
19716146;1;;Primus;
19716147;1;;Primus;
19716148;1;;Primus;
19716156;2;;Primus;
19716157;2;;Primus;
19716160;1;;Primus;
19716162;1;;Primus;
19716166;2;;Primus;
19716182;3;;Primus;
19726001;1;;Primus;
19726002;1;;Primus;
19726003;12;;Primus;
19726004;2;;Primus;
19726005;2;;Primus;
19726006;1;;Primus;
19726008;8;;Primus;
19726009;5;;Primus;
19726010;3;;Primus;
19726011;4;;Primus;
19726013;14;;Primus;
19726014;8;;Primus;
19726015;2;;Primus;
19726016;4;;Primus;
19726017;2;;Primus;
19726018;2;;Primus;
19726019;18;;Primus;
19726020;4;;Primus;
19726022;1;;Primus;
19726026;52;;Primus;
19726028;5;;Primus;
19726029;4;;Primus;
19726031;7;;Primus;
19726035;3;;Primus;
19726036;7;;Primus;
19726037;3;;Primus;
19726038;7;;Primus;
19726039;3;;Primus;
19726040;1;;Primus;
19726041;18;;Primus;
19726043;1;;Primus;
19726045;8;;Primus;
19726047;3;;Primus;
19726048;2;;Primus;
19726050;2;;Primus;
19726051;1;;Primus;
19726052;2;;Primus;
19726053;1;;Primus;
19726054;6;;Primus;
19726055;4;;Primus;
19726056;6;;Primus;
19726057;4;;Primus;
19726058;5;;Primus;
19726059;4;;Primus;
19726060;9;;Primus;
19726061;2;;Primus;
19726062;2;;Primus;
19726063;5;;Primus;
19726064;6;;Primus;
19726065;1;;Primus;
19726066;3;;Primus;
19726067;29;;Primus;
19726068;3;;Primus;
19726071;1;;Primus;
19726074;2;;Primus;
19726075;3;;Primus;
19726076;1;;Primus;
19726077;4;;Primus;
19726078;2;;Primus;
19726080;1;;Primus;
19726086;2;;Primus;
19726087;2;;Primus;
19726092;1;;Primus;
19726094;3;;Primus;
19726095;2;;Primus;
19726096;2;;Primus;
19726097;3;;Primus;
19726098;2;;Primus;
19726099;1;;Primus;
19726109;6;;Primus;
19726111;6;;Primus;
19726118;2;;Primus;
19726119;4;;Primus;
19726120;2;;Primus;
19726121;2;;Primus;
19726122;1;;Primus;
19726123;4;;Primus;
19726124;2;;Primus;
19726125;4;;Primus;
19726126;4;;Primus;
19726127;5;;Primus;
19726128;5;;Primus;
19726142;2;;Primus;
19726144;1;;Primus;
19726145;1;;Primus;
19726147;1;;Primus;
19726148;2;;Primus;
19726151;2;;Primus;
19726152;2;;Primus;
19726153;3;;Primus;
19726154;1;;Primus;
19726156;7;;Primus;
19726157;5;;Primus;
19726158;4;;Primus;
19726159;2;;Primus;
19726163;9;;Primus;
19726165;2;;Primus;
19726166;211;;Primus;
19726167;3;;Primus;
19726170;1;;Primus;
19726172;3;;Primus;
19726173;3;;Primus;
19726174;3;;Primus;
19726176;1;;Primus;
19726177;1;;Primus;
19726178;2;;Primus;
19726179;3;;Primus;
19726180;1;;Primus;
19726181;2;;Primus;
19726182;2;;Primus;
19726183;1;;Primus;
19726184;1;;Primus;
19726185;4;;Primus;
19726186;2;;Primus;
19726187;4;;Primus;
19726188;5;;Primus;
19726189;3;;Primus;
19730001;4;;Primus;
19736001;861;;Primus;
19736004;2;;Primus;
19736008;13;;Primus;
19736009;3;;Primus;
19736010;1;;Primus;
19736011;6;;Primus;
19736013;716;;Primus;
19736014;7;;Primus;
19736017;9;;Primus;
19736018;13;;Primus;
19736020;39;;Primus;
19736022;249;;Primus;
19736027;197;;Primus;
19736028;174;;Primus;
19736033;10;;Primus;
19746005;6;;Primus;
19746006;6;;Primus;
19746036;4;;Primus;
19800004;2;;Primus;
19800005;2;;Primus;
2011.011;1;;Primus;
2011.040;1;;Primus;
2011.049;7;;Primus;
2011.052;7;;Primus;
2011.056;46;;Primus;
2011.057;13;;Primus;
2011.058;45;;Primus;
2011.059;38;;Primus;
2011.060;47;;Primus;
2011.061;36;;Primus;
2011.067;1;;Primus;
2011.068;1;;Primus;
2011.077;10;;Primus;
2011.078;3;;Primus;
2011.080;1;;Primus;
2011.081;7;;Primus;
2011.082;19;;Primus;
2011.083;13;;Primus;
2011.085;3;;Primus;
2011.089;1;;Primus;
2011.105;3;;Primus;
2013.005;22;;Primus;
2013.006;234;;Primus;
2013.007;6;;Primus;
2013.008;77;;Primus;
2013.009;21;;Primus;
2013.012;7;;Primus;
2013.013;9;;Primus;
2013.014;1;;Primus;
2013.015;6;;Primus;
2013.017;1;;Primus;
2013.021;1;;Primus;
2013.022;1;;Primus;
2013.024;26;;Primus;
2013.025;1;;Primus;
2013.031;1;;Primus;
2014.004;1;;Primus;
2015.009;1;;Primus;
2015.080;1;;Primus;
2015.082;1;;Primus;
2015.085;30;;Primus;
2019.007;2;;Primus;
20726002;7;;Primus;
20726003;5;;Primus;
20726004;3;;Primus;
20726005;1;;Primus;
20726006;1;;Primus;
20726009;2;;Primus;
20726010;2;;Primus;
20726011;2;;Primus;
20726015;3;;Primus;
20726016;2;;Primus;
20726019;1;;Primus;
20726021;3;;Primus;
20726022;2;;Primus;
20726023;1;;Primus;
20726025;3;;Primus;
20726026;1;;Primus;
20726027;2;;Primus;
20726029;3;;Primus;
20726030;2;;Primus;
20726031;1;;Primus;
20726032;2;;Primus;
20726033;4;;Primus;
20726034;13;;Primus;
20726035;23;;Primus;
20726036;3;;Primus;
20726037;2;;Primus;
20726040;4;;Primus;
20726045;5;;Primus;
20726046;13;;Primus;
20726047;4;;Primus;
20726051;1;;Primus;
20726057;2;;Primus;
20726059;19;;Primus;
20733001;1;;Primus;
20733002;327;;Primus;
20733003;37;;Primus;
20733004;232;;Primus;
20736001;5;;Primus;
20736008;73;;Primus;
20736013;164;;Primus;
20736015;2;;Primus;
20736017;7;;Primus;
20736020;2;;Primus;
20736028;26;;Primus;
20736033;50;;Primus;
20736034;708;;Primus;
20736035;42;;Primus;
20736036;245;;Primus;
20736037;94;;Primus;
20736038;379;;Primus;
20736039;17;;Primus;
20736040;13;;Primus;
20736041;64;;Primus;
20736042;9;;Primus;
20736044;188;;Primus;
20736045;249;;Primus;
20736046;70;;Primus;
20736047;12;;Primus;
20736049;7;;Primus;
20736050;4;;Primus;
20736051;8;;Primus;
20736052;8;;Primus;
20743002;3;;Primus;
20743010;19;;Primus;
20743018;920;;Primus;
20743025;123;;Primus;
20743026;85;;Primus;
20743028;22;;Primus;
20746015;8;;Primus;
20746061;70;;Primus;
20746091;2;;Primus;
20746095;1;;Primus;
20746105;195;;Primus;
20746113;13;;Primus;
2111.001;3;;Primus;
2111.002;15;;Primus;
2111.003;5;;Primus;
2111.004;5;;Primus;
2111.009;1;;Primus;
2111.010;3;;Primus;
2111.022;1;;Primus;
2111.024;1;;Primus;
2111.026;1;;Primus;
2111.032;1;;Primus;
2111.033;1;;Primus;
2111.034;1;;Primus;
2111.035;2;;Primus;
2111.036;1;;Primus;
2111.037;3;;Primus;
2111.038;1;;Primus;
2111.039;5;;Primus;
2111.040;5;;Primus;
2111.052;14;;Primus;
2113.001;36;;Primus;
2113.003;18;;Primus;
2113.004;2;;Primus;
2114.003;6;;Primus;
2114.004;4;;Primus;
2114.005;18;;Primus;
2114.007;9;;Primus;
2114.009;4;;Primus;
2115.007;1;;Primus;
2115.008;2;;Primus;
2121.009;28;;Primus;
2121.010;59;;Primus;
2121.011;10;;Primus;
2121.012;93;;Primus;
2123.001;1;;Primus;
2123.002;8;;Primus;
2123.003;38;;Primus;
2123.004;8;;Primus;
2123.005;10;;Primus;
21273001;22;;Primus;
2141.004;1;;Primus;
2141.005;30;;Primus;
2141.007;96;;Primus;
2141.008;77;;Primus;
2141.009;39;;Primus;
2141.010;27;;Primus;
2141.019;6;;Primus;
2143.000;7;;Primus;
2143.003;23;;Primus;
2143.004;2;;Primus;
2143.005;84;;Primus;
2143.006;67;;Primus;
2143.007;6;;Primus;
2143.008;3;;Primus;
2143.011;2;;Primus;
2151.008;38;;Primus;
2151.010;178;;Primus;
2151.011;19;;Primus;
2151.012;77;;Primus;
2151.014;59;;Primus;
2151.015;16;;Primus;
2151.016;65;;Primus;
2151.017;93;;Primus;
2151.023;4;;Primus;
2151.024;108;;Primus;
2151.028;9;;Primus;
2151.034;75;;Primus;
2153.005;31;;Primus;
2153.006;6;;Primus;
2153.007;17;;Primus;
2153.009;8;;Primus;
2153.010;44;;Primus;
2153.011;31;;Primus;
2153.012;5;;Primus;
2153.013;21;;Primus;
2153.017;815;;Primus;
2157.000;1;;Primus;
2161.006;128;;Primus;
2167.019;1;;Primus;
2169.005;1;;Primus;
2169.006;2;;Primus;
2169.007;6;;Primus;
2169.008;2;;Primus;
2169.013;3;;Primus;
2169.028;1;;Primus;
2171.001;16;;Primus;
2171.002;2;;Primus;
2171.003;8;;Primus;
2171.004;143;;Primus;
2171.005;146;;Primus;
2171.006;27;;Primus;
2171.007;20;;Primus;
2171.008;4;;Primus;
2171.009;2;;Primus;
2171.010;35;;Primus;
2171.011;28;;Primus;
2171.012;63;;Primus;
2171.013;23;;Primus;
2171.014;11;;Primus;
2171.024;15;;Primus;
2171.025;6;;Primus;
2171.026;25;;Primus;
2171.027;43;;Primus;
2171.028;58;;Primus;
21726001;14;;Primus;
21726002;3;;Primus;
21726003;37;;Primus;
21726004;114;;Primus;
21726005;48;;Primus;
21726006;2;;Primus;
21726008;6;;Primus;
21726009;15;;Primus;
21726010;10;;Primus;
21726012;10;;Primus;
21726014;229;;Primus;
21726015;17;;Primus;
21726016;111;;Primus;
21726021;6;;Primus;
21726022;1;;Primus;
21726023;3;;Primus;
21726037;30;;Primus;
21726038;5;;Primus;
21726042;2;;Primus;
21726043;2;;Primus;
21726044;2;;Primus;
21726045;2;;Primus;
21726046;3;;Primus;
21726048;3;;Primus;
21726049;1;;Primus;
21726051;5;;Primus;
21726052;123;;Primus;
21726053;101;;Primus;
21726054;123;;Primus;
2173.001;5;;Primus;
2173.003;7;;Primus;
2173.004;42;;Primus;
2173.005;59;;Primus;
2173.008;30;;Primus;
2173.009;11;;Primus;
2173.010;1;;Primus;
2173.011;61;;Primus;
2173.012;28;;Primus;
2173.013;23;;Primus;
2173.014;34;;Primus;
2173.017;18;;Primus;
2173.018;18;;Primus;
2173.019;68;;Primus;
2173.020;10;;Primus;
2173.021;100;;Primus;
2173.025;9;;Primus;
2173.026;3;;Primus;
2173.028;2;;Primus;
21736001;50;;Primus;
21736002;8;;Primus;
21736004;5;;Primus;
21736005;1;;Primus;
21746035;34;;Primus;
21746051;22;;Primus;
21746053;2;;Primus;
21746054;2;;Primus;
21746055;3333;;Primus;
2175.002;2;;Primus;
2177.005;1;;Primus;
2179.000;2;;Primus;
2179.003;2;;Primus;
2179.004;10;;Primus;
2179.005;5;;Primus;
2179.006;5;;Primus;
2179.008;2;;Primus;
2181.001;1;;Primus;
2181.002;3;;Primus;
2181.003;3;;Primus;
2181.004;2;;Primus;
2181.005;1;;Primus;
2181.010;1;;Primus;
2183.007;1;;Primus;
2183.009;1;;Primus;
2183.012;1;;Primus;
2191.015;4;;Primus;
2191.016;22;;Primus;
2191.017;1;;Primus;
2191.019;80;;Primus;
2191.020;67;;Primus;
2191.021;68;;Primus;
2191.022;3;;Primus;
2191.032;4;;Primus;
2191.033;17;;Primus;
2193.000;1;;Primus;
2193.001;13;;Primus;
2193.002;9;;Primus;
2193.003;34;;Primus;
2193.004;20;;Primus;
2193.005;2;;Primus;
2193.008;23;;Primus;
2193.009;47;;Primus;
2193.011;26;;Primus;
2193.012;59;;Primus;
2193.014;28;;Primus;
2193.015;23;;Primus;
2193.016;14;;Primus;
2205.000;31;;Primus;
2205.005;18;;Primus;
2211.005;4;;Primus;
2211.009;4;;Primus;
2213.001;20;;Primus;
2214.002;1;;Primus;
2214.003;6;;Primus;
2214.004;2;;Primus;
2214.005;2;;Primus;
2221.000;90;;Primus;
2221.001;2;;Primus;
2221.002;1;;Primus;
2221.003;32;;Primus;
2221.004;11;;Primus;
2221.005;9;;Primus;
2221.007;9;;Primus;
2221.008;41;;Primus;
2221.010;17;;Primus;
2221.011;1;;Primus;
2223.000;9;;Primus;
2223.001;9;;Primus;
2223.002;15;;Primus;
2223.003;5;;Primus;
2223.004;6;;Primus;
2223.007;3;;Primus;
2223.008;10;;Primus;
2223.009;1;;Primus;
2223.010;31;;Primus;
2223.011;14;;Primus;
2223.012;2;;Primus;
2225.001;2;;Primus;
2225.005;1;;Primus;
22273001;3;;Primus;
22273002;1;;Primus;
22273003;1;;Primus;
22273006;3;;Primus;
22273008;3;;Primus;
22273009;2;;Primus;
22273012;1;;Primus;
22273013;3;;Primus;
2229.003;8;;Primus;
2229.004;2;;Primus;
2229.005;2;;Primus;
2229.006;2;;Primus;
2229.007;1;;Primus;
2229.008;3;;Primus;
2229.009;3;;Primus;
2229.010;5;;Primus;
2231.000;97;;Primus;
2231.001;8;;Primus;
2231.002;18;;Primus;
2231.005;22;;Primus;
2231.006;6;;Primus;
2231.007;5;;Primus;
2233.000;12;;Primus;
2233.001;32;;Primus;
2233.002;21;;Primus;
2233.005;11;;Primus;
2233.006;15;;Primus;
2233.007;15;;Primus;
2241.000;146;;Primus;
2241.004;24;;Primus;
2241.005;1;;Primus;
2241.006;1;;Primus;
2241.007;4;;Primus;
2241.008;8;;Primus;
2243.000;8;;Primus;
2243.001;3;;Primus;
2243.002;8;;Primus;
2243.003;27;;Primus;
2243.004;12;;Primus;
2243.005;30;;Primus;
2243.006;17;;Primus;
2243.007;24;;Primus;
2243.008;7;;Primus;
22716001;1;;Primus;
22716002;1;;Primus;
22723001;2;;Primus;
22723002;1;;Primus;
22723003;2;;Primus;
22723005;1;;Primus;
22726001;3;;Primus;
22726002;3;;Primus;
22726003;2;;Primus;
22726005;2;;Primus;
22726006;2;;Primus;
22726007;1;;Primus;
22726009;1;;Primus;
22733001;16;;Primus;
22743003;1;;Primus;
2301.000;14;;Primus;
2301.001;8;;Primus;
2301.002;14;;Primus;
2301.003;5;;Primus;
2301.004;5;;Primus;
2301.006;20;;Primus;
2301.034;1;;Primus;
2303.000;16;;Primus;
2303.001;15;;Primus;
2303.002;79;;Primus;
2303.003;22;;Primus;
2303.004;10;;Primus;
2309.001;15;;Primus;
2309.003;1;;Primus;
2311.002;9;;Primus;
2311.003;30;;Primus;
2311.004;9;;Primus;
2313.002;138;;Primus;
2313.003;6;;Primus;
2321.001;25;;Primus;
2321.002;4;;Primus;
2323.007;1;;Primus;
2323.008;9;;Primus;
2323.011;1;;Primus;
2325.000;1;;Primus;
2331.001;7;;Primus;
2333.002;9;;Primus;
24103043;360;;Primus;
24103044;42;;Primus;
24112002;1;;Primus;
24112003;1;;Primus;
24112004;1;;Primus;
24112005;1;;Primus;
24112014;1;;Primus;
24112016;1;;Primus;
24112017;2;;Primus;
24112019;1;;Primus;
24112023;1;;Primus;
24112026;1;;Primus;
24112028;1;;Primus;
24112034;1;;Primus;
24112036;3;;Primus;
24112037;1;;Primus;
24112039;1;;Primus;
24112040;1;;Primus;
24112042;1;;Primus;
24112043;1;;Primus;
24112046;2;;Primus;
24112049;1;;Primus;
24112058;2;;Primus;
24112064;1;;Primus;
24112066;1;;Primus;
24112069;2;;Primus;
24112071;1;;Primus;
24112072;1;;Primus;
24112075;2;;Primus;
24112101;1;;Primus;
24112106;2;;Primus;
24112107;999999;;Primus;
24112110;1;;Primus;
24112112;1;;Primus;
24112120;1;;Primus;
24112121;1;;Primus;
24112123;1;;Primus;
24112124;1;;Primus;
24112126;1;;Primus;
24112130;1;;Primus;
24112136;1;;Primus;
24112138;1;;Primus;
24112140;1;;Primus;
24112143;2;;Primus;
24112144;1;;Primus;
24112151;1;;Primus;
24112152;1;;Primus;
24112156;2;;Primus;
24112158;2;;Primus;
24112159;3;;Primus;
24112160;1;;Primus;
24112169;1;;Primus;
24112180;2;;Primus;
24112182;1;;Primus;
24112183;2;;Primus;
24112185;3;;Primus;
24112186;2;;Primus;
24112187;1;;Primus;
24112188;2;;Primus;
24112189;1;;Primus;
24112191;1;;Primus;
24112193;3;;Primus;
24112194;2;;Primus;
24112195;2;;Primus;
24112197;3;;Primus;
24112199;1;;Primus;
24112200;1;;Primus;
24112202;1;;Primus;
24112203;3;;Primus;
24112206;4;;Primus;
24112207;2;;Primus;
24112208;3;;Primus;
24112209;4;;Primus;
24112210;3;;Primus;
24112211;2;;Primus;
24112212;2;;Primus;
24112218;1;;Primus;
24112220;4;;Primus;
24112221;2;;Primus;
